label,text
0,票房 原因 一点 心意 宣传 抄袭 地步
0,回复 图片
0,层次 连烂 片儿
0,无脑 跟风 今日
0,粉丝 要脸 上午 新闻 好几个 鹿晗 粉丝 阿猫阿狗 热度
0,加油
0,还好 贡献 票房
0,大堡 最棒
0,电影 反向 套路 搞臭
0,大堡 贝一 早上 真的 忍不住
0,关上
0,江洋 外星人 太强大 流量 打败
0,影院 路上 会见
0,公开 道歉 赔偿 道歉 赔偿
0,加油 上海堡垒
0,六年 磨一剑 磨断 科幻电影 有人 买账 哈哈哈哈 哈哈哈 哈哈哈
0,这怕 投资方 吐血 流量 粉丝 有没有 大款 下次 干脆 粉丝 筹钱 偶像 偶像 累着 挨骂
0,大堡 加油 加油 加油 加油
0,上海堡垒 印证 哪吒 电影 一句 心中 成见 一座 大山
0,大堡 加油
0,加油
0,回复 图片
0,电影 一幕 理由 伏笔 下午 看一遍 好好 理解
0,回复
0,好看
0,堡垒 加油 四刷 加油 加油
0,表白 大战 错过 后悔
0,上海堡垒 奇葩
0,上海堡垒 道歉 堡垒
0,真的
0,道歉 堡垒 合适
0,台风 天出 先看 剧透
0,道歉
0,大堡 加油
0,回复 图片
0,一会儿 影院
0,还好 一部 电影 蛾子 事儿
0,拿出 一半 票房 捐给 灾区 算是 灾区 贡献
0,下架 国家 好好 严查 整顿 娱乐圈 疯狂 娱乐圈 老百姓 上税 娱乐圈 胡作非为 为所欲为 目无法纪 享受 劳动成果 带来 利益
0,舒淇 眼神
0,快点 救救
0,好惨
0,负责 电影 瑕疵 不烂
0,男人 超过 吴京 流浪 地球
0,回复 图片
0,剧本创作 拍摄 道歉 符合 豆瓣 评分 趋势
0,想起 那天 电影 感觉 男孩儿 暗恋
0,宣传 攻势 策略 到位 可惜
0,道歉 尊重 原创
0,上海堡垒 几天 道歉
0,好期 电话
0,发现 真的 闲闲 那种
0,想不到 真爱粉 哈哈哈 哈哈哈
0,预告
0,回复 图片
0,回复 图片
0,彩蛋 好看 编剧 江南 加点 感情 难看
0,不用 官方
0,好不好 不用 周董
0,回复 图片
0,想起 笑话 电影 评了 一星
0,影院 有多烂
0,彩蛋 内心 堵堵
0,上海堡垒 道歉 昨天 点开 一看 真的 次歉 六年 磨一剑 道歉
0,鹿晗 剧本 勉强 剧本 不选 鹿晗 职黑 退散 解释 目标 堡垒 好不好 直奔 鹿晗
0,帽子 不掉 厉害
0,上海堡垒 四字 表格 字迹
0,拍电影 盗用 视频
0,上海堡垒 四个
0,凉透 一部 电影 上映 光顾 道歉
0,昨天 烂片 彩蛋 太好 加油 堡垒
0,真的 感人 彩蛋
0,这部 电影 恐怖
0,这是 烂片
0,六年 磨一剑 道歉
0,粉丝 会破 票房记录 加油 坚持下去 差评 节奏 万粉 票房 原因 粉丝 父母 给钱 电影票 对此 谴责 利用 暑假 零花钱 手段 阻止 孩子 爱豆 可耻 可恶 可恨
0,回复 图片
0,外星人 全片 外星人 战舰 母舰 世界 大城市 相继 失守 上海 尼玛 人类 太特 外星人 战舰 美帝 武器 火箭 军是 东风 快递 营业 巨浪 不浪 感觉 强行 上海 留下 民族 自信
0,鹿晗 第一部 巨制 电影 厉害
0,第一次 一部 电影 道歉
0,本月 道歉
0,回复 图片
0,前段 鹿晗 表情 演完
0,舍得 几万 素材 舍不得 垃圾
0,假设 电影票 元鹿晗 粉丝 一人刷 一人刷 两次 超过 流浪 地球 一人 三刷 天呐 创纪录 鹿晗 粉丝 鹿晗 不值
0,单行
0,道歉
0,回到 设圈 搞搞 综艺 饭圈 不好 祸害 中国 影视 亚文化 国家 文化 输出 亚文化 传播 中国 本来 文化 输出 不怎么样 让出 空间 资本 演技 一条 活路
0,关门
0,放在 考试 作弊 挂科 记大过 拍得 偷懒 盗用 素材 电影 还放上 电影院 观众 票房 感觉 欺骗 大众
0,拍个 爱情片 唯美
0,一点 走心
0,饭圈 狗们
0,不错 双向 暗恋
0,电影 太惨
0,求生 欲望
0,加油
0,感觉 导演 拍个 爱情 科幻片 爱情片 科幻片 真的 战士
0,林澜 转身 互生 好感
0,度角 仰望 天空 帽檐 演技 满分
0,鹿晗 多万 粉丝 买票 粉丝
0,个头
0,母子 姐弟恋
0,腊鸡 电影
0,啧啧 外面 空调 电梯 按钮 保安 制服 亿都 投资
0,加油 希望 有个 后果
0,试问 喜欢 御姐
0,选角 败笔 那种 电影 看过 主演 名字 兴趣 电影院 这是 票房 惨淡 原因
0,彩蛋 真的
0,拒绝 拒绝 烂片 血虐 流量 明星 资本 进大 深坑 醒悟 醒悟 科幻 踏上 正规
0,这是 烂片 上海堡垒 精彩画面
0,鹿晗 选择 这部 电影 头发 破坏 违和感 细节 导演 诚意 一部 电影 剪个 发都 不到
0,感觉 感情 戏越 尴尬
0,彩蛋 播出 眼泪 止不住
0,电梯 手上 头绳 喜欢 男孩子 头发 散开 原著 江洋 喜欢 长发 女生
0,假设 电影票 元鹿晗 粉丝 一人刷 一人刷 两次 超过 流浪 地球 一人 三刷 天呐 创纪录 鹿晗 粉丝 鹿晗 不值
0,厚重 头发 帽子 坚固 那顶 帽子 弹开 一点 累赘 拯救 地球 气球 哪吒 军官 几句 台词 两个 口型 对不上 制作 元始 天尊 渡过
0,烂片 我要
0,军人 帽子 压不住 鲜肉 刘海 恶心
0,成见 一座 大山 鹿晗 机会 筹备 一部 电影 名字 中国 一名 太监 希望 鹿晗 收取 片酬 本色 出演 机会 演技 肯定 证明 本色 出演
0,飞鹰 小队 准备就绪
0,台风 上海堡垒 不捐点 票房
0,流浪 地球 打开 中国 科幻 一扇门 上海堡垒 关上 真让人 悲哀
0,加油 希望 堡垒 撑过 这波 恶意
0,几点 建议 不喜 单兵 武器装备 落后 仙藤 厉害 为啥 升级 单兵 武器 冲锋枪 突击 步枪 浑身 装甲 捕食者 感觉 可怜 地方 跳戏 开场 左下角 字幕 若干年 事儿 若干年
0,不烂 大学生 电影 大赛
0,片子 不行 没想到 几个 亿做 东西
0,爱情片
0,刘海 帽子
0,烂片 就别 整天 这搏 眼球 好赚 几个 流量 明星 票房 时代 结束 凋谢
0,真的
0,辣鸡
0,鹿晗演 玩意
0,彩蛋 真的 好多 细节 林澜 转身 一笑 电梯 按住 开门 手上 皮筋 江洋 喜欢 林澜 头发 泪点 郁金香
0,原著 原著 绝望 电影 充满
0,按着 电梯 一段 真的
0,烂片 之王
0,未来 高科技 军队 发型
0,火锅
0,回复 图片
0,这是 偶像
0,好不好 真的 电影院 跟风 差评
0,烂片 毛病 老铁
0,彩蛋 真的 我意 难平
0,烂片
0,帽子 电影 鹿晗 帽子 电影 主角 侮辱 军队 军队 帽子 试试 尊重 现实 电影 脑子
0,道歉 微博
0,这是 爱情片 科幻片 接受
0,演技 电影 评分 票房 痛恨 偶像 招黑 脑残 理智
0,流泪
0,一部 电影 港星 喜欢 舒淇
0,上海堡垒 疯狂 低分 哪吒 质量 远远 低于 疯狂 动物 白蛇 源起 疯狂 高分 花个 几百万 几万人 控制 评分 误导 观众 上海堡垒
0,烂片
0,完真 心疼
0,玩意儿
0,哥哥 主演 新片 太棒 成功 刷新 科幻片 三观
0,北京大学 退档 北京大学 事务 总有 关联性
0,鹿晗 难过 票房 鹿晗 鹿晗 亲戚朋友 恶心 一场 电影 张票 烂片 浪费
0,小说 多脑 补点 情感
0,回复 图片
0,辣鸡片
0,回复 图片
0,帽子 头发 一点 军人 血性
0,鹿晗 六千万 粉丝 一半 粉丝 一张 三十块 等于 粉丝 刷票 人三刷 轻松 三十 粉丝 票房
0,演员 演技 粉丝 好看 演技 粉丝 演技 听不懂 演员 演技 粉丝 无脑 随便 评价
0,不说 电影 道具 垃圾 要死 福特车 战车 车标 垂直 起降 战斗机 现实 设计师 枪毙 近防炮 五十年 退役 古董 未来 上海 重建 上海 上海 一模一样 塑料 感觉 水平 流浪 地球 道具 皮毛
0,三天 彩蛋 自知
0,我敢 打赌 评论
0,留给 家人 钛合金 遗物 指纹 解锁 编剧 脑子 长得
0,烂片 流浪 地球 打开 中国 科幻 大门 上海堡垒 中国 科幻 嘴巴 大门 关上 鹿晗 配演 电影 科幻电影
0,玩意 电影 一看 好看
0,舒淇 没什么 实力 担当
0,那段 外星人 繁琐 不耐烦 中途 嫌弃 江洋 儿女情长 结尾处 林瀾 飞扬 马尾辫 感觉 理解 眼泪 控制 夺眶而出
0,回复 图片
0,喜欢 这部 电影
0,烂片
0,中立 角度 确实 很大 立意 自洽 显示 中国 科幻 特有 浪漫情怀 全片 时刻 展现 导演 故事 演员 角色 理解 危急存亡 之际 闪耀 大无畏 勇气 可歌可泣 爱情 泪目 全片 水平 之高 对标 大西洋 不相上下
0,一见钟情
0,水军 票房 一亿 争个 面子
0,感觉 自带 流泪 属性 人物 牺牲 讲故事 一点 感人 气氛
0,电影 彩蛋
0,指纹 解锁 遗物 盒儿
0,加油
0,早上 美团 上海堡垒 评分 隔个 几分钟 差评 电影院 场次
0,粉丝 光说不练
0,鹿晗 发型 从始至终 没乱 厉害
0,真能
0,难看
0,喜欢 流量 明星 电影 演技 重心 作品 鹿晗 传片 大街小巷 口碑 作品 电影 因素 票房
0,垃圾
0,粉丝 票房 粉丝 喜欢 鹿晗 电影院 支持 票房 学生 放暑假 只会 微博上 实际行动 支持 寒心
0,微博是 地界
0,这枝花 真的 真的 太好
0,剧情
0,配音 口型 对不上 不上
0,林澜 留下 真的 忍不住
0,堡垒 加油
0,卖点
0,说实话 感觉 真的 奇怪
0,加群 赚钱
0,烂片 烂片
0,真心 剧情 最想 快进 电影 特效 没什么 诽谤 感受
0,明明 可惜 片尾 彩蛋 遗憾 影院 小哥 眼镜
0,二刷 上海堡垒 一遍 一遍 好看
0,烂片 烂片 天天 有意思 靠着 某含 那点 粉丝 票房 洋洋自得
0,总共 分钟 短片 穿帮 镜头
0,歌曲 鸡皮疙瘩
0,上海 大炮 躲过 主角 光环
0,风向 水军 评论 上海堡垒 天下第一 好看
0,热评 两个 全是 女生 鹿晗 粉丝
0,不停 票房 不增 讽刺
0,坦白讲 电影 第一次 豆瓣 评分 想能 电影 结束 生气 呼吁 退票 真的 很差 电影
0,垃圾
0,彩蛋 第一部 电影 一半 电影
0,烂片
0,支持 第二部 出品 方赔
0,豆瓣 分为
0,垃圾
0,烂片
0,加油
0,江洋 林澜 喜欢 加油
0,搜买 加油 买点 肯定 回来 票退
0,鹿晗 演技
0,地址 鹿晗家 地址 颐和
0,多好 特效 特效 震撼 特效 真的 好看
0,加油
0,军装 头发 中国 军人
0,看得 难过
0,上海堡垒 加油
0,上海堡垒 加油 选择 支持 上海堡垒
0,感觉 不错
0,别买 眼看 没人 划得来
0,江洋 战区 上海堡垒 回身 早已 江洋 感情
0,回复 图片
0,加油 恶狗
0,烂片
0,烂片
0,江洋 能先 帽子 戴好
0,别用 那种 发型 侮辱 战区 二字
0,怪怪的 出入 改成
0,人要 五分钟 用力
0,加油
0,烂片 圈钱
0,辣鸡
0,为啥 听到 杰伦
0,有钱 别藏
0,搜好 尴尬
0,辣鸡
0,真的 一句 开口
0,战狼 系列 红海 流浪 地球 主流 商业 类型 致力于 一系列 细节 建立 真实感 军人 一律 板寸头 时脸 衣服 脏兮兮 负伤 流血 纱布 肉眼 血肉模糊 上海堡垒 帽子 压下去 刘海 干干净净 我信 拯救 地球
0,鹿晗 永远 支持 上海堡垒
0,剧本 太差 改烂 鹿晗 一点 放下 偶像 包袱 小孩
0,烂片
0,暗恋 戳心 电影 好看
0,好看 粉丝
0,上海堡垒
0,军人 帽子 压不住 刘海
0,加油 堡垒 加油 加油 加油
0,上海堡垒 真的 好看 特效 堪比 好莱坞 大片 太平洋 系列
0,上海堡垒 加油 鹿晗 转型 之作
0,难看
0,好片
0,圈钱 套路 资本 进大 深坑 醒悟 醒悟 影视 踏上 正规 拒绝 拒绝 烂片 影视界
0,舒淇 三级片 看过
0,先是 导演 道歉 原著 道歉 电影 道歉 上海堡垒 更名 道歉 堡垒
0,这部 电影 算是
0,六年 磨一剑 道歉
0,电影 真的
0,算不算 一部 失败 透彻 作品
0,大热天 涼透
0,男子 无证 驾驶 查装 聋哑人 卖力 表演 半天 电话响
0,粉丝 不来
0,删个 微博 下架
0,真的 用心
0,八月 载入史册 道歉 航空公司 媒体 影视 艺人 服装品牌 拭目以待 八月 剩余 时间 道歉 事件
0,主演 道歉
0,道歉
0,反正 没人
0,被动 赔偿 主动 赔偿
0,道歉
0,真的 不用
0,下架 删除 侵权 微博
0,知乎 一篇 高级 文章 特别 哈哈哈 哈哈哈 鹿晗 粉丝 真实 哈哈哈
0,博主不发 微博 维权 估计 偷用
0,团队 导演
0,一部 电影 绯闻 票房
0,六年 磨一剑 道歉
0,六年 磨一剑 道歉 老贼 哪般 新鲜
0,算是 热点
0,电影 官博 宣传 电影 低级 错误
0,说真的 电影 眼睛
0,哈哈哈
0,啧啧 还好 没去
0,凉透
0,片子 抄袭 投资 资金
0,辣鸡
0,上海堡垒 干嘛 一天到晚 道歉 不停
0,票房 没赚 赔人
0,一烂
0,南大太难
0,道歉 有用 警察 干嘛
0,听说 难看
0,回复 图片
0,一波未平 一波又起
0,疏忽 诚意 抄袭 抄袭 疏忽
0,演员 摊上 这部 电影 倒霉
0,悄悄的 翻篇
0,电影
0,事见 几次 发现 道歉 越来越 没意思
0,呼吸
0,一手 好牌 稀烂
0,不用 安德鲁 游戏 道歉 分明 这部 电影
0,垃圾
0,好奇
0,道歉 堡垒
0,上海堡垒 歉中歉
0,真的
0,道歉 一句 小学生 走心
0,抄袭 明明 挪用 水印
0,电影 随便 随便
0,祸不单行
0,片子 不行 业务水平 不行 理解 侵权 人品 不行 做人 不够格
0,一份 用心 一份 收获 确实 没什么
0,几个
0,说句实话 心疼
0,回复 图片
0,这部 电影 慢工 细活 各个环节 漫不经心 拖沓 六年
0,上海 骚垒
0,电影 难看 回事 侵权 另一回事
0,刚看 票房 真的 票房 几百万 几百万 亿都 段距离 要命 排片 越来越少 听说 好多 影院 下架 本来 赔得 底儿 剽窃 赔钱 雪上加霜
0,回复 图片
0,历史 越来越 人红 是非 是非
0,完蛋
0,没得
0,一段 舒淇 演技 吊打 鹿晗
0,台风 几天
0,加油 加油
0,首歌 好听
0,加油
0,心心念念 彩蛋
0,粉丝 团结起来 恶意 差评 影院 电影 我刷 只会 打字 实际行动 证明 烂片 无疑
0,垃圾 加油
0,上海堡垒 加油
0,豆瓣 黑子
0,可笑 观众 啥子 观众 有仇 影片 素质 几个 场景 撑场面 叫好 电影
0,别买 本金
0,鹿晗 缺德 玩意 电影 意外
0,加油 剧情 细节 一点 更好 低分 理性
0,烂片 改变
0,台风
0,鹿晗 上海堡垒 四个 没用 替身 书法 太好了
0,猫眼 电影
0,林澜 回过 微笑 瞬间 眼眶 那种 小心翼翼 喜欢 终于 回响 样子 真的 感动
0,鹿晗 颜值 没话说 没话说
0,电影 好看 真的
0,帽子 好好
0,几个 评论 水军 控评 公关
0,回复 图片
0,大堡 加油
0,好看 末尾
0,图片 评论
0,好看
0,粉丝 牛逼快 贡献 票房 这么久 一亿 过不去 不给力 粉丝 电影
0,科幻 战争片 科幻 爱情 战争片
0,最起码 头发
0,回复 图片
0,天天 要死 军人 头发 形象 电影 分是
0,回复 图片
0,演技 我服
0,辣鸡 电影
0,毫无诚意 电影 抱头痛哭 流量 明星 顺便 热度 摆明 圈钱 观众 傻子 想要 票房 拿出 诚意
0,剧情 歌声 感动
0,烂片
0,舒淇
0,回复 图片
0,看一遍 原著 发现 电影 狗屁
0,哈哈哈
0,没错 烂片
0,加油
0,回复 图片
0,电话 真的 江洋 上海堡垒 作战
0,凉凉 注定
0,希望 世界 恶意 能少 一点
0,六块 一条 评论 电影 难看
0,豆瓣 电影 没钱 买单
0,年龄 差太多
0,加油
0,加油
0,妄图 垂死挣扎
0,上海 鹿晗 宝宝 真棒
0,昨日 听见 鹿哥 世界末日 真的 泪流
0,支持 上海堡垒
0,电影 彩蛋
0,豆瓣 真不愧是 某鹿演 电影
0,彩蛋 感动
0,铁杆 赶紧 发动 大妈 八大 姑去 电影院 贡献 票房 只会 微博吹 吹牛 打打 嘴炮
0,着眼 说瞎话 烂片 烂片
0,天天 包場
0,真的 难看
0,加油
0,微博 洗地
0,一张 脸彩 大爷
0,尴尬
0,不烂 影院 排片量
0,科幻电影 探寻 致敬
0,这特 一教
0,烂片 就别
0,糟粕
0,有群 赚钱
0,发型 这件 事鹿晗 微博上 解释 上海 拍摄 发廊 麻药
0,小圈子 自娱自乐 打进 真的
0,电影 震撼 鹿晗 演技 提高
0,没人敢 真话 烂片
0,见到
0,恶心
0,彩蛋 一下子 不行
0,烂片 快滚
0,恶心 乏味 电影
0,朋友 电影 电影 朋友 上海堡垒 中国 科幻片 一部 电影 朋友 看不看 买票 朋友 鹿晗 沉默 买斤 排骨 回家
0,烂片 我要 好意思
0,忍不住 一遍 棺材板 一半 不费 口舌
0,微博玩 洗有 屁用 三个 电影 三亿 投资 没点
0,林澜 盒子 掌纹 有人 很迷
0,鹿晗 演技 太差 换个 主演 肯定 大卖
0,真的 不错 值得一看 希望 恶意 评论 恶意 低分 影响
0,彩蛋 真的 太好
0,烂片
0,鹿晗 军人 发型 脑袋
0,恶意 本来 难看 恶意 真的 恶心
0,全世界 时间 剩下 五分钟 喜欢
0,这部 上海 外星人 家门口 泡女 领导 快乐 发型
0,支持 上海堡垒
0,好看 好看 支持
0,电影 学漫 威放个 彩蛋
0,加油 宝贝
0,闭嘴 难看 片子 昨天 官博 道歉 一波 矫情
0,上海堡垒 加油
0,建议 方式 真的
0,真的 喜欢 爆哭
0,加油
0,歌挺 好听
0,支持 明天 全家 支持 上海堡垒 期待
0,烂片 无力 吐槽
0,加油 加油
0,江洋 我想 林澜 喜欢
0,唱歌
0,哈哈哈哈 满脑子 五分钟 战火
0,上海堡垒 必看
0,音乐 打榜 链接 不到 打榜
0,上课 脑子 永远 问心无愧 自闭
0,期待 上海堡垒 电影院
0,回评
0,对不起 片片 我头 讲解
0,大半夜 语音 亲爱 宝贝 好好
0,拯救 世界 一部 电影 演职人员 努力 鹿晗 偏见 显得 聪明
0,加油 加油
0,片片 太快
0,特别 难记 歌曲 人儿 首歌 四遍
0,国产 科幻 加油 加油 加油 加油
0,早安 来回 评啦 加油
0,片片 属实 好奇
0,上海 中国 绝地 反击
0,回评
0,司令 扮演者 石凉 最早 北京 卫视 档案 主持 超级 喜欢 英语 特别 好听 主持 档案
0,到来 天幕 坠落 世界 沉沦 爱情 期待 上海堡垒
0,回评
0,哈哈哈哈 彩蛋 电影 有意思
0,成团 那天 满脑子 哈哈哈哈 哈哈哈 哈哈哈
0,期待 期待 上海堡垒 战场
0,互评 互评
0,回复 图片
0,下载
0,危机 无畏 少年 江洋
0,加油 互评
0,感觉 鹿晗演 表情 态度 爱豆 演技 至少 尊重 艺术 重视 作品 一点 主见 娱乐圈 打拼 棱角
0,哈哈哈 可怕
0,期待 上海堡垒 影院 不见不散
0,互评 加油 加油
0,泡泡浴
0,上头 昨晚 睡觉 脑海 循环 播放 首歌
0,有没有 预告 期待 电影院 就行了
0,回评
0,解说 无聊 电影院
0,这歌 真的 上头 单曲 循环 停不下来
0,期待 上海堡垒 影院
0,互评
0,同事 鹿晗 粉丝 四张 那天 正好 有事 估计 睡觉
0,脑子里
0,未来 上海 守护 人类 堡垒
0,互评 加油
0,铁粉
0,一拳 告诉 一拳
0,不见不散 加油 加油 加油
0,互评
0,这部 片连 片片 解说 不想
0,图片 评论
0,有种 热血 感觉
0,来回 评了
0,这是 一场 热血 地球 保卫战 这是 一场 孤独 科幻 爱情 这是 上海 堡垒 加油 加油 加油
0,回评
0,一讲 这戏 鹿晗 背锅 翻车
0,期待 期待 支持 干掉 小美
0,来回 评了
0,不想
0,表情 声音
0,终于 中国 拯救 地球
0,回评
0,最气 对象 特别 电影 我特 回不来
0,可怕 考试 每次 考场 脑子里 六级 听力 难过
0,秋冬 用心 演绎 两年 蛰伏 精心 打磨 盛夏 将临 江洋 暑假 看鹿晗 江洋 狂澜 大厦 期待 鹿晗 上海堡垒
0,回评
0,科幻 刚刚 打开 一扇 牢牢地 焊死
0,跟着
0,上海 无论是 文明 见识一下 人类 厉害
0,来回 评啦
0,片片 讲盗 空间 没看 这破 电影
0,只想来 一句 上次 超话 团粉 快乐 老家 团超 不想 姐妹 指路 球球
0,期待已久
0,加油 加油
0,真的 半天
0,回复 图片
0,上海 堡垒 加油 加油 加油
0,哈哈笑 出声
0,跟着
0,回复 图片
0,洗脑 上头
0,保卫 地球 飞鹰 小队 江洋 加油
0,一遍
0,感觉 蛮有意思 好多 家门口 熟悉 场景
0,哈哈哈
0,外星 文明 入侵 战场 中国 上海 中国 上海 绝地 反击
0,不行 跟着 一跳
0,中国 拯救 地球 加油
0,哈哈哈哈 哈哈哈 哈哈哈 问心无愧 忍住
0,主演 期待
0,满脑子 首歌
0,期待 小说 希望 特效
0,上头
0,鹿晗 舒淇
0,一颗 心脏
0,南昌 呼叫 江洋 呼叫
0,第一次 后果
0,武汉 猎空
0,首歌 真的 上头 停不下来
0,期待 江洋
0,语音
0,鹿晗
0,洗脑
0,中国 人来 拯救 地球
0,这时候 听听 出道 脑子里 问心无愧
0,期待
0,优秀 姐妹
0,领衔主演 鹿晗
0,跟着 唱出来
0,堡垒 期待 江洋 期待
0,图片 评论
0,末日 暗恋 答复 终于 穿过 十二年 九个 六天 电波 手机 响起 当初 平凡 敏感 怪兽 江洋 救世 英雄 人潮 拥挤 南京 西路 偷偷 一眼 天空 寻找 那颗星
0,妈呀 完蛋 洗脑
0,哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈
0,八月份
0,不见不散
0,单曲 循环 上头
0,美国 灾难片 纽约 遭殃 中国 上海
0,哈哈哈哈 哈哈哈
0,安排
0,脑内 问心无愧
0,回复 图片
0,抛开 偏见 一段 喜欢 一段 感谢 收看 相约 电影院 加油
0,图片 评论
0,希望 评论 预言家 算命先生 到时候 电影票 见证 拯救 世界 预言
0,确实 上头
0,海报 感觉 要凉
0,哈哈哈哈 哈哈哈 哈哈哈
0,放下 偏见 守卫 上海 绝地 反击
0,八月 九日 电影院
0,五六 七八 久遍 唱出来
0,堡垒 希望 守住 不见不散
0,几首歌 想走去 老路子 沙雕
0,期待
0,哈哈哈
0,期待 加油 加油 加油
0,上头
0,不见不散
0,回复 图片
0,海报 预告片
0,魔鬼
0,国产 科幻片
0,脑子里
0,明天 数学课 满脑子
0,国产电影 保护 没用 票房 质量
0,中毒
0,评论 有没有 心态
0,上头
0,鹿晗 主演
0,上海 加油
0,明早 舞学 哈哈哈哈
0,回复 图片
0,左下角 主演 不想
0,客观 很大 烂片
0,语音
0,中国 战场 期待
0,转发 微博
0,鹿晗
0,图片 有毒 我边 图边 唱出来
0,上海 真的 上海 这座 人类 希望 命运
0,脑子里 单曲 循环 停歇
0,圈过 预告片 暂时 观望 不行 我会 下载
0,洗脑
0,鹿晗 返回 退出 不及
0,两遍 全民 优秀
0,期待 管虎 八佰
0,小说 好看 主演 鹿晗 手动 再见
0,问心无愧
0,有没有 人点 肯德基 宅急送
0,剧本 打磨 三年 特效 一年 九成 资金 用于 拍摄 特效 制作 白玉兰 最佳 导演 滕华涛 金鸡 百花奖 编剧 韩景龙 携手 国外 知名 特效 团队 打造 原著 江南 鹿晗 舒淇 主演 这是 堡垒 人类 希望 全世界 孤独 一场 末日 爱情 电影 上海堡垒 电影院
0,期待
0,港真 五遍 不到 旋律 忘记
0,主演
0,哈哈哈 哈哈哈 每张 语音 哈哈哈哈
0,主演
0,图片 评论
0,危机 一线希望 无畏 少年 坚守 地球 战场 上海 中国 绝地 反击 加油 加油 加油 好好 晚安 期待 暑期 上海堡垒 全球 大卖
0,灭霸
0,短短 好听 成功 洗脑 我弟
0,拯救 世界 中国
0,这句 上海
0,真的 上头 循环 一唱
0,末日 天地 覆倾 日去 电影院 体会 绝望 守护 家国 情怀 爱情 期待 上海堡垒
0,明明 个遍 记住 调调
0,江洋 明天 下午 一班 穿梭机 机票 储物箱 密码 生日 安排 下午 上海 沉没
0,期待
0,堡垒
0,好好
0,中国 拯救 世界 对抗 外星 文明
0,两首歌 问心无愧
0,剧本 打磨 三年 特效 一年 九成 资金 用于 拍摄 特效 制作 白玉兰 最佳 导演 滕华涛 金鸡 百花奖 编剧 韩景龙 携手 国外 知名 特效 团队 打造 原著 江南 鹿晗 舒淇 主演 这是 堡垒 人类 希望
0,一拳 算了
0,两年 等待 贡献 票房
0,问心无愧
0,这是 堡垒 人类 希望 战场 上海 上演 全世界 孤独 一场 末日 爱情 电影 上海堡垒 电影院
0,上海堡垒 不见不散
0,问心无愧
0,加油
0,哈哈哈 哈哈哈 哈哈哈 厉害 厉害
0,首歌 上头
0,问心无愧 洗脑
0,唱出来
0,首歌 脑子
0,晚上 睡不着
0,一句 不落 唱出来 说好 记忆
0,哈哈哈哈 哈哈哈哈 哈哈哈 真的 停不下来 脑子里 声音 那种
0,完辽 挥之不去
0,上头
0,图片 上头
0,真的 洗脑 一遍 听会 神奇
0,哈哈哈哈 哈哈哈 哈哈哈 两首歌
0,这是 看图 唱歌
0,满脑子 亲爱 宝贝 好好 这亚子 好好
0,唱出来
0,哈哈哈哈 哈哈哈哈 没错
0,哈哈哈哈 哈哈哈哈
0,两遍
0,太魔性 哈哈哈哈 哈哈哈哈
0,首歌 上头 睡不着
0,亲爱 宝贝 好好
0,姐妹
0,洗脑
0,问心无愧 这歌 上头
0,哈哈哈 哈哈哈
0,看着 图片
0,真的 问心无愧
0,上头 男团 可怕
0,一首 一首 洗脑
0,唱出来
0,完蛋 读出来
0,哈哈哈
0,自觉 跟着 唱起来
0,歌词 旋律
0,唱出来
0,真的 上头
0,难听
0,哈哈哈 哈哈哈 哈哈哈 真的 特别 上头
0,唱出来
0,想着 亲爱 宝贝 好好 想着 想着 也许 睡着
0,洗脑 循环
0,上头
0,听歌
0,看着 图片 唱出来 问问 上头
0,上头
0,哈哈哈
0,感觉 学会 问心无愧
0,哈哈哈 哈哈哈
0,问心无愧
0,洗脑 神曲
0,上头
0,为啥 两遍 看着 唱出来
0,头上
0,一看 自动 循环
0,别发 语音
0,上头
0,满脑子 第一次 后果
0,上头
0,我服 这歌 三次 跟着 图片
0,脑海 里响 两天 明明 一遍
0,了不起
0,哈哈哈哈 好棒
0,两遍 系列
0,上头
0,哈哈哈 这条 微博 脑子里 首歌
0,洗脑
0,哈哈哈哈 洗脑
0,由头 唱出来
0,陷落
0,这歌 真的 上头
0,哈哈哈哈 哈哈哈 哈哈哈
0,问心无愧 循环 洗脑
0,回复 图片
0,回复 图片
0,真的 上头
0,有毒 哈哈哈 哈哈哈
0,脑子里 五分钟 战火 问心无愧 问心无愧 放过 我叭 真的 问心无愧
0,这歌 上头
0,停不下 脑子里 十万 问心无愧
0,妈呀
0,妈呀 唱出来
0,唱起来
0,上头
0,哈哈哈 哈哈哈 哈哈哈
0,哈哈哈 哈哈哈
0,上头
0,问心无愧
0,卧槽 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈
0,图抱
0,哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈
0,语音
0,歌词 唱出来
0,一句 美的 花蕾 枯萎
0,哈哈哈 哈哈哈 中毒 太深
0,语音
0,能发 语音
0,哈哈哈 哈哈哈 哈哈哈 一首 洗脑 神曲
0,哈哈哈 哈哈哈
0,上头
0,哈哈哈 哈哈哈
0,哈哈哈 哈哈哈 哈哈哈 哈哈哈
0,早上 起床 嘴里 无意识 问心无愧 我输
0,上头
0,上头
0,上天
0,图片 声音
0,上头
0,上头
0,想必 单曲 循环 哈哈哈哈
0,第一次 后果 成功 洗脑
